sampleName,nCount_RNA,nFeature_RNA,percent.mt
HPA_6h,965,753,0
HPA_6h,4909,2345,0.0611122428193115
HPA_6h,3811,1951,0.288638152715823
HPA_6h,6107,2803,0
HPA_6h,4016,2003,0.174302788844621
HPA_6h,4231,2116,0.212715670054361
HPA_6h,3455,1976,0
HPA_6h,6887,3080,0.043560331058516
HPA_6h,4709,2199,0.0637077935867488
HPA_6h,8687,3480,0.24174053182917
HPA_6h,4338,2364,0.253573075149839
HPA_6h,8453,3438,0.201112031231515
HPA_6h,3973,2089,0.0755096904102693
HPA_6h,6584,2959,0.167071688942892
HPA_6h,1754,1128,0.114025085518814
HPA_6h,3321,1840,0.210779885576634
HPA_6h,5868,2499,0.153374233128834
HPA_6h,3798,2031,0
HPA_6h,5657,2516,0.106063284426374
HPA_6h,2779,1619,0
HPA_6h,3564,1886,0.0841750841750842
HPA_6h,4376,2518,0.182815356489945
HPA_6h,5974,2736,0.0669568128557081
HPA_6h,6087,2652,0.0328569081649417
HPA_6h,5189,2488,0.173443823472731
HPA_6h,2390,1465,0
HPA_6h,6128,2981,0
HPA_6h,380,271,1.84210526315789
HPA_6h,4057,2053,0.147892531427163
HPA_6h,7412,3243,0.107933081489477
HPA_6h,2821,1515,0.0354484225451967
HPA_6h,33852,8075,2.28937728937729
HPA_6h,4604,2341,0.477845351867941
HPA_6h,603,218,0
HPA_6h,3822,2010,0.0261643118785976
HPA_6h,2692,1564,0.0742942050520059
HPA_6h,4883,2282,0.0204792135981978
HPA_6h,5573,2610,0.107661941503678
HPA_6h,5931,2435,0.606980273141123
HPA_6h,9035,3575,0.0664084117321527
HPA_6h,2421,1577,0.0826104915324246
HPA_6h,23746,6807,0.374799966310115
HPA_6h,2986,1825,0
HPA_6h,5387,2814,0.111379246333766
HPA_6h,3491,1874,0.0286450873675165
HPA_6h,3274,1822,0.0610873549175321
HPA_6h,2131,1281,0.328484279680901
HPA_6h,2479,1519,0.484066155707947
HPA_6h,2619,1564,0.229095074455899
HPA_6h,4038,2414,0.0247647350173353
HPA_6h,2742,1677,0.0364697301239971
HPA_6h,2844,1781,0.0351617440225035
HPA_6h,2964,1773,0.0674763832658569
HPA_6h,3056,1697,0.0654450261780105
HPA_6h,3175,1912,0.094488188976378
HPA_6h,2626,1522,0
HPA_6h,7225,3423,0.0830449826989619
HPA_6h,11202,4509,0.160685591858597
HPA_6h,2506,1525,0.0798084596967279
HPA_6h,2574,1541,0.155400155400155
HPA_6h,3091,1773,0.0323519896473633
HPA_6h,2670,1623,0.262172284644195
HPA_6h,3666,2106,0.0818330605564648
HPA_6h,7437,3180,0.0941239747209896
HPA_6h,2560,1610,0.1171875
HPA_6h,5746,2743,0.0348068221371389
HPA_6h,6014,2844,0.066511473229132
HPA_6h,4872,2680,0.061576354679803
HPA_6h,3400,1841,0.0294117647058823
HPA_6h,3699,1912,0.16220600162206
HPA_6h,1437,975,0
HPA_6h,2118,1316,0.141643059490085
HPA_6h,1900,1240,0.105263157894737
HPA_6h,3263,1940,0.214526509347226
HPA_6h,3993,2187,0.0751314800901578
HPA_6h,3416,1908,0.0585480093676815
HPA_6h,12770,5136,0.900548159749413
HPA_6h,2270,1393,0.0881057268722467
HPA_6h,3263,1992,0.0306466441924609
HPA_6h,3003,1860,0
HPA_6h,3433,1898,0.0873871249635887
HPA_6h,2710,1667,0.29520295202952
HPA_6h,6682,3410,0.179586950014966
HPA_6h,1993,1444,0.0501756146512795
HPA_6h,1843,1191,0
HPA_6h,2511,1445,0.159299084030267
HPA_6h,3686,1933,0.0271296798697775
HPA_6h,8464,3526,0
HPA_6h,4120,1898,0.0242718446601942
HPA_6h,18483,5726,0.692528269220365
HPA_6h,5787,2844,0.0345602211854156
HPA_6h,3944,2079,0.0253549695740365
HPA_6h,880,238,5.90909090909091
HPA_6h,2854,1717,0.175192711983181
HPA_6h,2096,1354,0.0477099236641221
HPA_6h,4535,2271,0.0661521499448732
HPA_6h,3896,2105,0.102669404517454
HPA_6h,3452,1786,0.0579374275782155
HPA_6h,4725,2520,0.105820105820106
HPA_6h,3877,2066,0.38689708537529
HPA_6h,2623,1480,0.0762485703393061
HPA_6h,4316,2287,0.185356811862836
HPA_6h,4147,2285,0.96455268869062
HPA_6h,5231,2650,0.573504110112789
HPA_6h,11015,4181,0.181570585565138
HPA_6h,3030,1697,0.066006600660066
HPA_6h,1319,873,0.0758150113722517
HPA_6h,2561,1536,0.312377977352597
HPA_6h,3322,1855,0.0602046959662854
HPA_6h,3023,1807,0.0992391663910023
HPA_6h,6623,2954,0.105692284463234
HPA_6h,3409,1816,0.0880023467292461
HPA_6h,4056,2017,0.665680473372781
HPA_6h,11975,4461,0.00835073068893528
HPA_6h,2497,1510,0
HPA_6h,5571,2718,0.089750493627715
HPA_6h,3326,1904,0
HPA_6h,3919,2128,0.076550140341924
HPA_6h,4279,2289,0.116849731245618
HPA_6h,2915,1706,0.0686106346483705
HPA_6h,3601,1870,0.0555401277422938
HPA_6h,2584,1559,0.96749226006192
HPA_6h,3939,1890,0.152322924600152
HPA_6h,2773,1634,0.144248106743599
HPA_6h,5466,2773,0.0365898280278083
HPA_6h,1802,1242,0.277469478357381
HPA_6h,6023,3013,0.033206043499917
HPA_6h,5720,2650,0.27972027972028
HPA_6h,648,498,0
HPA_6h,4230,2022,0.0945626477541371
HPA_6h,3910,2076,0.0255754475703325
HPA_6h,3137,1679,0.15938795027096
HPA_6h,17834,5790,2.00740159246383
HPA_6h,3362,1813,0.178465199286139
HPA_6h,2896,1730,0.0345303867403315
HPA_6h,10499,4103,0.0666730164777598
HPA_6h,7502,3305,0.119968008531058
HPA_6h,5741,2410,0.0696742727747779
HPA_6h,3693,1852,0
HPA_6h,849,678,1.41342756183746
HPA_6h,6826,3145,0.0585994726047466
HPA_6h,2956,1629,0.27063599458728
HPA_6h,7762,3175,0.025766555011595
HPA_6h,3620,1924,0
HPA_6h,4261,2233,0.0938746773057968
HPA_6h,9475,3894,0.116094986807388
HPA_6h,3092,1773,0.129366106080207
HPA_6h,6979,3145,0.186273105029374
HPA_6h,2357,1520,0.127280441238863
HPA_6h,2833,1806,0.247087892693258
HPA_6h,2874,1762,0.139178844815588
HPA_6h,7820,3160,0.0255754475703325
HPA_6h,19375,6159,0.325161290322581
HPA_6h,3107,1592,0.0643707756678468
HPA_6h,3336,1909,0.0299760191846523
HPA_6h,461,371,0
HPA_6h,3962,2024,0.0504795557799091
HPA_6h,3282,1918,0.0914076782449726
HPA_6h,5281,2669,0.208293883734141
HPA_6h,2214,1386,0.31616982836495
HPA_6h,3204,1691,0.0624219725343321
HPA_6h,2807,1641,0.0712504453152832
HPA_6h,1159,857,0.603968938740293
HPA_6h,3687,1996,0
HPA_6h,3990,2048,0
HPA_6h,4149,2352,0
HPA_6h,4300,1994,0.0232558139534884
HPA_6h,6056,2652,0.132100396301189
HPA_6h,4094,2231,0.268685881778212
HPA_6h,33719,7938,1.10323556451852
HPA_6h,8598,3529,0.0581530588508956
HPA_6h,4541,2502,0
HPA_6h,3026,1757,0.198281559814937
HPA_6h,3423,1723,0.11685655857435
HPA_6h,10054,4046,0.198925800676348
HPA_6h,2968,1761,0.43800539083558
HPA_6h,3375,1997,0.0592592592592593
HPA_6h,3140,1804,0.127388535031847
HPA_6h,14706,5325,0.135998912008704
HPA_6h,627,388,1.11642743221691
HPA_6h,763,604,0.393184796854522
HPA_6h,4071,1986,0.221075902726603
HPA_6h,2604,1589,0.0384024577572965
HPA_6h,7297,3361,0.0548170481019597
HPA_6h,8072,3574,0.173439048562934
HPA_6h,2426,1638,0.123660346248969
HPA_6h,2267,1487,0.264666960741067
HPA_6h,2747,1673,0.254823443756826
HPA_6h,1467,1126,0.0681663258350375
HPA_6h,3191,1734,0.188028831087433
HPA_6h,2922,1746,0.205338809034908
HPA_6h,1960,1377,0.102040816326531
HPA_6h,2988,1629,0.133868808567604
HPA_6h,305,208,1.31147540983607
HPA_6h,4762,2570,0.0419991600167997
HPA_6h,2028,1463,0.0493096646942801
HPA_6h,2218,1438,0.0450856627592426
HPA_6h,3394,1957,0.500883912787272
HPA_6h,3363,1807,0.47576568539994
HPA_6h,4365,2306,0
HPA_6h,3608,2012,0.0831485587583149
HPA_6h,3640,2020,0.10989010989011
HPA_6h,3164,1874,0.0316055625790139
HPA_6h,7715,3670,0.0777705767984446
HPA_6h,3684,1882,0
HPA_6h,3277,1952,0.427220018309429
HPA_6h,2696,1483,0.370919881305638
HPA_6h,4574,2489,0.0437254044599913
HPA_6h,2453,1391,0.0815328169588259
HPA_6h,3401,1806,0.117612466921494
HPA_6h,7389,3482,0.0812017864393017
HPA_6h,2474,1278,0.0808407437348424
HPA_6h,927,602,0.323624595469256
HPA_6h,3906,2091,0.0768049155145929
HPA_6h,2690,1447,0.408921933085502
HPA_6h,2612,1587,0.153139356814701
HPA_6h,2334,1394,0.0428449014567267
HPA_6h,2785,1557,0
HPA_6h,5193,2186,0.154053533602927
HPA_6h,2438,1579,0.123051681706317
HPA_6h,2497,1451,0.0800961153384061
HPA_6h,2836,1594,0
HPA_6h,2425,1469,0
HPA_6h,4712,2451,0.106112054329372
HPA_6h,3168,1688,0.252525252525253
HPA_6h,3132,1832,0.542784163473819
HPA_6h,6404,3451,1.81136789506558
HPA_6h,1709,1056,0.117027501462844
HPA_6h,3228,1761,0.0309789343246592
HPA_6h,5179,2562,0.0965437343116432
HPA_6h,6708,3185,0.0447227191413238
HPA_6h,4211,2067,0.118736642127761
HPA_6h,3594,2010,0.139120756816917
HPA_6h,5793,2805,0.12083549110996
HPA_6h,5169,2387,0.309537628167924
HPA_6h,6087,3084,0.164284540824708
HPA_6h,2375,1541,0
HPA_6h,2755,1747,0.217785843920145
HPA_6h,2728,1616,0.109970674486804
HPA_6h,664,515,0.451807228915663
HPA_6h,660,495,0.303030303030303
HPA_6h,3587,1953,0.223027599665459
HPA_6h,3515,1851,0.085348506401138
HPA_6h,4220,2198,0.04739336492891
HPA_6h,2895,1774,0
HPA_6h,10636,4275,0.347875141030463
HPA_6h,6282,3263,0
HPA_6h,7994,3439,0.0125093820365274
HPA_6h,2818,1599,0
HPA_6h,1616,703,2.22772277227723
HPA_6h,2834,1700,0.352858151023289
HPA_6h,3769,1928,0.0795967100026532
HPA_6h,3771,1979,0.0265181649429859
HPA_6h,2600,1561,0.0384615384615385
HPA_6h,3167,1634,0.126302494474266
HPA_6h,5353,2841,0.616476742013824
HPA_6h,2890,1721,0.242214532871972
HPA_6h,3180,1767,0.0943396226415094
HPA_6h,3273,1836,0.122212037885732
HPA_6h,2292,1414,0.261780104712042
HPA_6h,3429,1824,0
HPA_6h,5139,2325,0.0194590387234871
HPA_6h,2600,1614,0.115384615384615
HPA_6h,2265,1354,0.0883002207505519
HPA_6h,1752,1304,0.114155251141553
HPA_6h,7403,3636,0.580845603133865
HPA_6h,6241,2845,0.144207659029002
HPA_6h,2429,1626,0.123507616303005
HPA_6h,2493,1548,0
HPA_6h,2784,1682,0.323275862068966
HPA_6h,2538,1532,0.551615445232467
HPA_6h,2141,1435,0.0934142923867352
HPA_6h,3248,1948,0.123152709359606
HPA_6h,2305,1530,0.0867678958785249
HPA_6h,2320,1549,0.129310344827586
HPA_6h,4939,2661,0.344199230613485
HPA_6h,2298,1574,0.0870322019147084
HPA_6h,2319,1435,0
HPA_6h,42023,9100,1.25883444780239
HPA_6h,2784,1582,0.323275862068966
HPA_6h,4983,2402,0.0200682319887618
HPA_6h,2813,1772,0.0355492356914326
HPA_6h,3963,2258,0.176633863234923
HPA_6h,3278,1785,0.274557657107993
HPA_6h,1792,1241,0.892857142857143
HPA_6h,6289,2913,1.11305453967244
HPA_6h,1362,1000,0.513950073421439
HPA_6h,2443,1503,0.327466230045027
HPA_6h,1809,1275,0
HPA_6h,2220,1338,0
HPA_6h,3550,2070,0
HPA_6h,2585,1591,0.0773694390715667
HPA_6h,3121,1494,0.192246074975969
HPA_6h,3211,1945,0.155714730613516
HPA_6h,3315,1939,0.0904977375565611
HPA_6h,3588,1959,0.0278706800445931
HPA_6h,6195,2821,0.209846650524617
HPA_6h,7381,3578,0.135482996883891
HPA_6h,1635,1010,0.36697247706422
HPA_6h,4089,2264,0.244558571777941
HPA_6h,4871,2411,0.102648326832273
HPA_6h,3208,1788,0
HPA_6h,4732,2278,0.0211327134404057
HPA_6h,1813,1161,0.0551571980143409
HPA_6h,3931,2138,0.279827016026456
HPA_6h,2078,1179,0.192492781520693
HPA_6h,1063,786,0.0940733772342427
HPA_6h,3233,1724,0.123724095267553
HPA_6h,12686,5179,0.646381838246886
HPA_6h,4121,2059,0.0485319097306479
HPA_6h,4639,2246,0.0862254796292304
HPA_6h,4216,2209,0
HPA_6h,7659,3266,0
HPA_6h,3017,1681,0.0331455087835598
HPA_6h,2970,1856,0.202020202020202
HPA_6h,2957,1651,0
HPA_6h,3345,1796,0
HPA_6h,3681,2001,0.2173322466721
HPA_6h,4043,2079,0.0247341083353945
HPA_6h,8372,3753,0.0238891543239369
HPA_6h,2588,1413,0.425038639876352
HPA_6h,4694,2381,0.106518960374947
HPA_6h,3917,2275,0.0255297421496043
HPA_6h,19834,6110,0.998285771906827
HPA_6h,13743,4899,0.0582114531033981
HPA_6h,27386,7195,0.708391148762141
HPA_6h,3287,1737,0.121691512017037
HPA_6h,3551,1945,0.0844832441565756
HPA_6h,4429,2213,0.0677353804470535
HPA_6h,742,558,0.134770889487871
HPA_6h,2832,1708,0.211864406779661
HPA_6h,3790,2159,0.0527704485488127
HPA_6h,2592,1639,0
HPA_6h,4091,2086,0.0977756049865559
HPA_6h,4210,2077,0.356294536817102
HPA_6h,3194,1722,0.0626174076393237
HPA_6h,2950,1560,0.135593220338983
HPA_6h,10985,3777,0.0637232589895312
HPA_6h,3150,1700,0
HPA_6h,888,403,0.225225225225225
HPA_6h,5621,2532,0.0533712862479986
HPA_6h,4870,2377,0.0616016427104723
HPA_6h,3899,2114,1.10284688381636
HPA_6h,19137,6075,0.193342739196321
HPA_6h,3808,2170,0.603991596638656
HPA_6h,8109,3319,0
HPA_6h,2770,1686,0.613718411552347
HPA_6h,4690,2142,0
HPA_6h,4643,2084,0.0215377988369589
HPA_6h,5376,2703,0.111607142857143
HPA_6h,3629,1929,0
HPA_6h,2247,1558,0.311526479750779
HPA_6h,2822,1660,0
HPA_6h,3621,1992,0.0276166804750069
HPA_6h,3594,1945,0.306065664997218
HPA_6h,2467,1602,0.364815565464126
HPA_6h,5336,2582,0.112443778110945
HPA_6h,3968,2059,0.126008064516129
HPA_6h,6218,2766,0.0160823415889353
HPA_6h,5221,2457,0.038306837770542
HPA_6h,4644,2215,0.0215331610680448
HPA_6h,3615,2004,0
HPA_6h,4128,1903,0.0726744186046512
HPA_6h,2639,1656,0
HPA_6h,847,592,0.118063754427391
HPA_6h,918,733,0.326797385620915
HPA_6h,4848,2298,0.165016501650165
HPA_6h,3862,2138,0.284826514759192
HPA_6h,5595,2688,0.214477211796247
HPA_6h,3011,1791,0.0332115576220525
HPA_6h,6321,2756,0.1265622528081
HPA_6h,3280,1892,0.121951219512195
HPA_6h,2493,1379,0.36101083032491
HPA_6h,4237,2131,0.0472032098182676
HPA_6h,6352,2988,0.0472292191435768
HPA_6h,3668,1993,0.218102508178844
HPA_6h,2999,1657,0.133377792597532
HPA_6h,6123,3211,0.212314225053079
HPA_6h,4469,2156,0.156634593868874
HPA_6h,3784,2192,0.132135306553911
HPA_6h,9395,3767,0.255455029270889
HPA_6h,3443,1847,0.0871333139703747
HPA_6h,3843,2127,0.0520426749934947
HPA_6h,3133,1741,0.0957548675390999
HPA_6h,1550,1105,0.193548387096774
HPA_6h,7311,3536,4.5137464095199
HPA_6h,2281,1527,0.0438404208680403
HPA_6h,5026,2684,0.437723836052527
HPA_6h,2754,1491,0.0726216412490922
HPA_6h,5157,2600,0.0193911188675587
HPA_6h,3452,1836,0.144843568945539
HPA_6h,4585,2118,0.0654307524536532
HPA_6h,6213,3099,0.241429261226461
HPA_6h,3076,1690,0.0975292587776333
HPA_6h,2617,1555,0
HPA_6h,3754,2080,0.026638252530634
HPA_6h,5238,2836,0.420007636502482
HPA_6h,3017,1608,0
HPA_6h,2829,1556,0.176740897843761
HPA_6h,7693,3493,0.610945014948655
HPA_6h,3569,1948,0.11207621182404
HPA_6h,4273,2417,0.0234027615258601
HPA_6h,4186,2344,0.119445771619685
HPA_6h,5966,2759,0.0167616493462957
HPA_6h,2913,1651,0.205973223480947
HPA_6h,2924,1818,0.0341997264021888
HPA_6h,5199,2308,0.0961723408347759
HPA_6h,10316,4046,0.290810391624661
HPA_6h,3821,2030,0.0523423187647213
HPA_6h,7093,3004,0.0281968137600451
HPA_6h,8798,3448,0.0340986587860877
HPA_6h,3847,2196,0.0779828437743696
HPA_6h,29458,7169,0.723063344422568
HPA_6h,3352,1761,0
HPA_6h,3888,2083,0.205761316872428
HPA_6h,7458,3343,0.0402252614641995
HPA_6h,5066,2493,0.0592183181997631
HPA_6h,509,338,0
HPA_6h,890,665,0.337078651685393
HPA_6h,5375,2550,0.186046511627907
HPA_6h,1802,1205,0.332963374028857
HPA_6h,4527,1993,0.0883587364700685
HPA_6h,646,499,0.773993808049536
HPA_6h,15991,5034,0.0625351760365205
HPA_6h,4664,2227,0
HPA_6h,594,324,0.505050505050505
HPA_6h,3262,1851,0.0306560392397302
HPA_6h,3356,1897,0
HPA_6h,3095,1630,0.0969305331179321
HPA_6h,1996,1388,0.901803607214429
HPA_6h,3145,1750,0.0317965023847377
HPA_6h,5345,2552,0.112254443405051
HPA_6h,4083,2031,0.269409747734509
HPA_6h,4149,2234,0.168715353097132
HPA_6h,947,649,0.633579725448786
HPA_6h,3764,1846,0.132837407013815
HPA_6h,4935,2312,0.0810536980749747
HPA_6h,4965,2473,0.0604229607250755
HPA_6h,5217,2470,0.0191681042744873
HPA_6h,4238,2104,0.047192071731949
HPA_6h,8464,3504,0.0708884688090737
HPA_6h,9075,3345,0.0220385674931129
HPA_6h,4177,2144,0.0478812544888676
HPA_6h,3870,1924,0
HPA_6h,3440,1824,0.0581395348837209
HPA_6h,5880,2575,0.0170068027210884
HPA_6h,3894,1878,0.0256805341551104
HPA_6h,4087,1933,0.146806948862246
HPA_6h,4829,2476,0.144957548146614
HPA_6h,4575,2233,0.0218579234972678
HPA_6h,4207,2144,0.0237699072973615
HPA_6h,3999,1976,0.0500125031257814
HPA_6h,2857,1733,0.105005250262513
HPA_6h,4535,2155,0.0441014332965821
HPA_6h,4995,2244,0.14014014014014
HPA_6h,4769,2376,0
HPA_6h,4641,2462,0.172376642964878
HPA_6h,6942,2802,0.0144050705848459
HPA_6h,6878,3035,0.0581564408258215
HPA_6h,2287,1374,0
HPA_6h,4260,2201,0.0938967136150235
HPA_6h,5359,2363,0.05598059339429
HPA_6h,4331,2123,0.069268067420919
HPA_6h,5654,2731,0.0530597806862398
HPA_6h,2467,1489,0
HPA_6h,4167,2030,0
HPA_6h,6795,3168,0.573951434878587
HPA_6h,5436,2217,0.0919793966151582
HPA_6h,2230,1492,0.134529147982063
HPA_6h,4426,2292,0.112968820605513
HPA_6h,3741,2136,0
HPA_6h,3560,1803,0.0280898876404494
HPA_6h,9150,3749,0.404371584699454
HPA_6h,3202,1675,0.156152404747033
HPA_6h,16751,5153,0.435794877917736
HPA_6h,9122,3912,0.0767375575531682
HPA_6h,3910,2104,0.0255754475703325
HPA_6h,3159,1696,0
HPA_6h,3797,1971,0.131682907558599
HPA_6h,3027,1901,0.363396101750909
HPA_6h,1852,1340,0.215982721382289
HPA_6h,3161,1795,0.0949066751028156
HPA_6h,1815,1223,0.110192837465565
HPA_6h,4051,2242,0.0246852628980499
HPA_6h,3361,1849,0.059506099375186
HPA_6h,3049,1687,0.163988192850115
HPA_6h,3800,1998,0.184210526315789
HPA_6h,8489,3752,0.247378961008364
HPA_6h,3910,2034,0.127877237851662
HPA_6h,3748,1923,0.0533617929562433
HPA_6h,4643,2373,0
HPA_6h,5084,2474,0.137686860739575
HPA_6h,4115,2130,0.0243013365735115
HPA_6h,6645,2989,0.481565086531226
HPA_6h,3389,1985,0.324579521982886
HPA_6h,10325,4095,0.12590799031477
HPA_6h,1937,1370,0.0516262261228704
HPA_6h,2864,1610,0.0349162011173184
HPA_6h,3345,1756,0.0298953662182362
HPA_6h,601,477,0
HPA_6h,2170,1138,0.829493087557604
HPA_6h,9107,3522,0.0878445152080817
HPA_6h,2292,1444,0
HPA_6h,3010,1687,0.0332225913621262
HPA_6h,4652,2213,0.0644883920894239
HPA_6h,3838,2009,0.0521104742053153
HPA_6h,1567,786,8.16847479259732
HPA_6h,4329,2308,0.0693000693000693
HPA_6h,8568,3614,0.0466853408029879
HPA_6h,3628,1961,0.0551267916207277
HPA_6h,2439,1366,0.0820008200082001
HPA_6h,3314,2088,0.512975256487628
HPA_6h,3598,2019,0.0833796553640912
HPA_6h,4249,2137,0.0706048481995764
HPA_6h,2930,1701,0.102389078498294
HPA_6h,1667,1285,0.11997600479904
HPA_6h,3588,2003,0.195094760312152
HPA_6h,1124,866,0.622775800711744
HPA_6h,3674,1975,0
HPA_6h,2807,1842,0.0356252226576416
HPA_6h,4891,2593,0.163565732978941
HPA_6h,3760,1983,0.0265957446808511
HPA_6h,317,248,0
HPA_6h,1389,958,0.359971202303816
HPA_6h,8198,3423,0.0243961941937058
HPA_6h,2349,1545,0.255427841634738
HPA_6h,3846,2020,0.15600624024961
HPA_6h,838,677,0.715990453460621
HPA_6h,3552,1961,0.197072072072072
HPA_6h,3987,2321,0
HPA_6h,6625,3014,0.0905660377358491
HPA_6h,3549,1934,0
HPA_6h,3139,1600,0
HPA_6h,7791,3431,0.192529842125529
HPA_6h,6083,2767,0
HPA_6h,8895,3876,0.708263069139966
HPA_6h,2883,1585,0.0346860908775581
HPA_6h,3352,1915,0.178997613365155
HPA_6h,3065,1847,0.424143556280587
HPA_6h,2528,1409,0.118670886075949
HPA_6h,7082,3416,0.0423609149957639
HPA_6h,3516,1907,0.0853242320819113
HPA_6h,3385,1696,0
HPA_6h,3276,1673,0.152625152625153
HPA_6h,490,423,0
HPA_6h,4531,1905,0
HPA_6h,4263,2085,0
HPA_6h,4358,2252,0.206516750803121
HPA_6h,3416,1829,0
HPA_6h,564,425,0.531914893617021
HPA_6h,3529,2030,0.113346557098328
HPA_6h,6318,3104,0.0158277936055714
HPA_6h,477,330,0
HPA_6h,5770,2617,0.103986135181976
HPA_6h,5264,2595,0.322948328267477
HPA_6h,456,300,0
HPA_6h,3908,2058,0.0255885363357216
HPA_6h,2730,1718,0.10989010989011
HPA_6h,4158,2027,0.0240500240500241
HPA_6h,4920,2423,0.040650406504065
HPA_6h,5878,2599,0.0510377679482817
HPA_6h,6462,2881,0.139275766016713
HPA_6h,6865,3012,0.174799708667152
HPA_6h,6612,2969,0.0604960677555959
HPA_6h,818,602,0.244498777506112
HPA_6h,796,601,0.376884422110553
HPA_6h,4152,2043,0
HPA_6h,2849,1637,0.14040014040014
HPA_6h,4995,2767,0.22022022022022
HPA_6h,2354,1384,0.297366185216653
HPA_6h,2148,1394,0.0465549348230912
HPA_6h,3639,1902,0.0274800769442154
HPA_6h,4353,2303,0.114863312657937
HPA_6h,2247,1395,0.0445037828215398
HPA_6h,4504,2212,0.022202486678508
HPA_6h,2184,1390,0.0457875457875458
HPA_6h,4394,1931,0.0227583067819754
HPA_6h,3232,1959,0.0309405940594059
HPA_6h,3463,1790,0
HPA_6h,22817,6941,0.341850374720603
HPA_6h,3259,1773,0
HPA_6h,3241,1819,0.215982721382289
HPA_6h,4335,2185,0.0461361014994233
HPA_6h,2779,1698,0.107952500899604
HPA_6h,4742,2354,0.0843525938422607
HPA_6h,2971,1788,0.201952204644901
HPA_6h,12495,4864,1.44857943177271
HPA_6h,8227,3716,0.0850856934484016
HPA_6h,7733,3446,0
HPA_6h,3784,1853,0.0264270613107822
HPA_6h,3991,1966,0.250563768479078
HPA_6h,3763,1916,0.0531490831783152
HPA_6h,3707,2127,0.0809279741030483
HPA_6h,4524,2504,0.0442086648983201
HPA_6h,783,597,0.255427841634738
HPA_6h,2993,1593,0.267290344136318
HPA_6h,3653,1768,0.0547495209416918
HPA_6h,3299,1825,0.09093664746893
HPA_6h,3978,2119,0
HPA_6h,8081,3374,1.1508476673679
HPA_6h,5562,2520,0.0359582883854729
HPA_6h,4963,2189,0.0402982067298005
HPA_6h,4302,2157,0.0232450023245002
HPA_6h,6730,2845,0
HPA_6h,7986,3788,0.638617580766341
HPA_6h,3802,1996,0.105207785376118
HPA_6h,4275,2188,0.0701754385964912
HPA_6h,2807,1640,0.0712504453152832
HPA_6h,4757,2296,0
HPA_6h,5019,2306,0.17931858936043
HPA_6h,3848,1929,0.051975051975052
HPA_6h,3008,1477,0.166223404255319
HPA_6h,5137,2518,0.019466614755694
HPA_6h,3839,1940,0.026048450117218
HPA_6h,2917,1775,0.205690778196778
HPA_6h,6172,3077,0.210628645495787
HPA_6h,4987,2775,0.360938439943854
HPA_6h,3072,1762,0.0651041666666667
HPA_6h,1774,1188,0.28184892897407
HPA_6h,1778,1176,0.112485939257593
HPA_6h,5018,2388,1.41490633718613
HPA_6h,995,582,0.402010050251256
HPA_6h,15255,4826,4.12323828253032
HPA_6h,3702,1988,0.0540248514316586
HPA_6h,5627,2346,0.0177714590367869
HPA_6h,5153,2529,0
HPA_6h,3273,1829,0
HPA_6h,2877,1642,0.0347584289190129
HPA_6h,5373,2254,0.0372231528010422
HPA_6h,16606,5110,0.204745272792966
HPA_6h,4098,2340,0.0732064421669107
HPA_6h,3963,2121,0.176633863234923
HPA_6h,5071,2441,0.0394399526720568
HPA_6h,4381,2155,0.0684775165487332
HPA_6h,3767,2045,0.318555880010619
HPA_6h,3247,1975,0.0615953187557746
HPA_6h,2058,1493,0.0971817298347911
HPA_6h,5144,2543,0.0583203732503888
HPA_6h,3873,1926,0.0258197779499096
HPA_6h,555,398,1.44144144144144
HPA_6h,6323,2708,0.0158152775581211
HPA_6h,4448,2369,0.0224820143884892
HPA_6h,4395,2165,0.0910125142207053
HPA_6h,3001,1655,0
HPA_6h,3928,2298,0.10183299389002
HPA_6h,1358,977,0.515463917525773
HPA_6h,2054,1281,0.0486854917234664
HPA_6h,4997,2745,0.180108064838903
HPA_6h,3270,1715,0.55045871559633
HPA_6h,1903,871,0
HPA_6h,5490,2595,0.0728597449908925
HPA_6h,5797,2817,0.500258754528204
HPA_6h,4037,2127,0
HPA_6h,3652,1875,2.13581599123768
HPA_6h,5948,3028,0.571620712844654
HPA_6h,3481,1955,0.057454754380925
HPA_6h,4238,2312,0.637092968381312
HPA_6h,3205,1982,0.124804992199688
HPA_6h,4677,2514,0.10690613641223
HPA_6h,5444,2410,0.0367376928728876
HPA_6h,5023,2412,0
HPA_6h,5270,2495,0.0569259962049336
HPA_6h,1360,999,0.220588235294118
HPA_6h,2793,1679,0.0358037952022914
HPA_6h,4346,2220,0.0230096640589047
HPA_6h,4559,2102,0
HPA_6h,3281,1972,0.121914050594331
HPA_6h,5286,2319,0.113507377979569
HPA_6h,4917,2135,0.101688021151108
HPA_6h,5801,2668,0.0861920358558869
HPA_6h,5347,2518,0.0935103796521414
HPA_6h,8403,3562,0.0952040937760324
HPA_6h,719,574,0
HPA_6h,4276,2410,0.0701590271281572
HPA_6h,2966,1639,0.0337154416722859
HPA_6h,1236,727,0.40453074433657
HPA_6h,5274,2276,0
HPA_6h,349,213,10.8882521489971
HPA_6h,13199,4577,0.0833396469429502
HPA_6h,3499,1839,0.0285795941697628
HPA_6h,8510,4032,0.117508813160987
